user_id,age,interest_category
890113,56.0,Cruises & Water Tours
555297,,
836903,25.0,4WD & Off-Road
804586,,
468590,23.0,Nature & Wildlife
926337,26.0,
329759,63.0,Cultural Tours
362945,54.0,Wine Tasting
739285,41.0,Cruises & Water Tours
886565,36.0,4WD & Off-Road
530097,25.0,4WD & Off-Road
900452,43.0,
859010,29.0,4WD & Off-Road
593351,54.0,Nature & Wildlife
712727,28.0,
245230,22.0,Hop-On Hop-Off Tours
194258,54.0,Cultural Tours
991499,40.0,Nature & Wildlife
447048,53.0,Wine Tasting
275449,52.0,Nature & Wildlife
635611,51.0,Wine Tasting
449396,52.0,Cultural Tours
334267,41.0,
185497,25.0,Nature & Wildlife
237446,46.0,Wine Tasting
316723,51.0,Nature & Wildlife
719296,32.0,
893760,,
928419,49.0,Cultural Tours
578483,61.0,Hop-On Hop-Off Tours
253671,25.0,Hop-On Hop-Off Tours
128603,30.0,4WD & Off-Road
339599,21.0,4WD & Off-Road
893616,24.0,4WD & Off-Road
597718,31.0,Wine Tasting
288992,19.0,Cultural Tours
400304,43.0,4WD & Off-Road
827544,,
181734,19.0,4WD & Off-Road
643544,28.0,4WD & Off-Road
260616,54.0,Nature & Wildlife
511756,37.0,
474822,50.0,4WD & Off-Road
365556,60.0,Cultural Tours
628099,58.0,Cultural Tours
526314,,
191412,37.0,
339832,,
167094,32.0,4WD & Off-Road
464338,,
945504,47.0,Nature & Wildlife
464559,,
453457,59.0,Nature & Wildlife
731732,,
823510,44.0,Cruises & Water Tours
201682,,
397963,26.0,Wine Tasting
402762,49.0,
845334,54.0,4WD & Off-Road
266029,48.0,Cultural Tours
631604,18.0,
390556,56.0,4WD & Off-Road
995474,45.0,4WD & Off-Road
697504,,
229469,28.0,Nature & Wildlife
592335,33.0,Cultural Tours
423480,23.0,Wine Tasting
633927,35.0,4WD & Off-Road
563084,28.0,Nature & Wildlife
404536,48.0,Nature & Wildlife
807628,,
904229,,
819611,60.0,Cultural Tours
388912,19.0,Cultural Tours
252630,37.0,Cultural Tours
973649,19.0,4WD & Off-Road
367479,29.0,Wine Tasting
703678,45.0,Cruises & Water Tours
455373,18.0,Nature & Wildlife
507451,50.0,Wine Tasting
650504,48.0,Cultural Tours
551581,26.0,
183119,27.0,4WD & Off-Road
151538,38.0,4WD & Off-Road
764539,52.0,Cruises & Water Tours
561718,19.0,4WD & Off-Road
806339,37.0,Cultural Tours
151089,,
977034,,
927586,56.0,Wine Tasting
243467,63.0,
678856,32.0,Cultural Tours
307434,25.0,Cultural Tours
311738,29.0,Nature & Wildlife
224539,27.0,4WD & Off-Road
360379,30.0,4WD & Off-Road
405011,42.0,Nature & Wildlife
920437,39.0,Nature & Wildlife
392611,,
345910,32.0,4WD & Off-Road
339855,20.0,4WD & Off-Road
118298,24.0,Wine Tasting
709701,24.0,
152961,34.0,4WD & Off-Road
325767,59.0,Cruises & Water Tours
652270,,
991483,57.0,4WD & Off-Road
423913,,
660370,28.0,Cultural Tours
800558,,
369108,52.0,
418638,61.0,4WD & Off-Road
864194,,
159260,61.0,Cruises & Water Tours
397315,25.0,Wine Tasting
394397,,
798418,,
630602,21.0,4WD & Off-Road
850189,23.0,4WD & Off-Road
183244,60.0,4WD & Off-Road
552961,,
411418,29.0,Hop-On Hop-Off Tours
467379,,
208338,,
332173,36.0,4WD & Off-Road
494515,,
820598,,
856076,45.0,
900865,56.0,Nature & Wildlife
126687,26.0,4WD & Off-Road
498386,44.0,Cruises & Water Tours
612118,33.0,4WD & Off-Road
733603,50.0,Cruises & Water Tours
244763,,
758738,37.0,Nature & Wildlife
892997,49.0,4WD & Off-Road
499123,,
695506,23.0,
598106,53.0,Hop-On Hop-Off Tours
400565,22.0,4WD & Off-Road
202617,34.0,Wine Tasting
627664,,
663220,,
333566,33.0,
526105,,
444506,27.0,Nature & Wildlife
403871,56.0,Cultural Tours
344475,,
193290,,
234801,34.0,4WD & Off-Road
706974,58.0,
621279,,
750396,24.0,4WD & Off-Road
869697,,
197468,59.0,
981928,57.0,Cruises & Water Tours
655322,33.0,4WD & Off-Road
290341,48.0,Nature & Wildlife
142841,,
565704,27.0,
314541,59.0,Cruises & Water Tours
548064,20.0,4WD & Off-Road
705329,27.0,Hop-On Hop-Off Tours
531977,61.0,Cultural Tours
978562,47.0,Cultural Tours
263002,31.0,4WD & Off-Road
551321,32.0,Hop-On Hop-Off Tours
986460,38.0,4WD & Off-Road
465491,37.0,Hop-On Hop-Off Tours
807209,61.0,Cultural Tours
564217,,
653752,62.0,4WD & Off-Road
720224,,
753229,45.0,Hop-On Hop-Off Tours
667520,34.0,Nature & Wildlife
792091,31.0,4WD & Off-Road
695462,45.0,Nature & Wildlife
563014,27.0,4WD & Off-Road
919955,,
457264,22.0,Hop-On Hop-Off Tours
156287,59.0,Cultural Tours
668701,43.0,Cultural Tours
182359,35.0,4WD & Off-Road
292396,36.0,4WD & Off-Road
677654,49.0,4WD & Off-Road
488416,28.0,Nature & Wildlife
647397,38.0,Hop-On Hop-Off Tours
464094,20.0,Cultural Tours
474409,34.0,Nature & Wildlife
171183,,
329585,29.0,4WD & Off-Road
660687,24.0,4WD & Off-Road
914881,30.0,4WD & Off-Road
260874,19.0,Wine Tasting
736728,49.0,
385869,22.0,4WD & Off-Road
481030,,
487208,31.0,4WD & Off-Road
415073,54.0,4WD & Off-Road
677114,28.0,4WD & Off-Road
596143,18.0,4WD & Off-Road
852998,29.0,4WD & Off-Road
784007,62.0,Cruises & Water Tours
910734,30.0,4WD & Off-Road
404409,23.0,4WD & Off-Road
378331,39.0,
275633,61.0,Wine Tasting
167581,46.0,Nature & Wildlife
440321,,
361305,58.0,Cultural Tours
802535,19.0,
289926,56.0,4WD & Off-Road
759483,44.0,4WD & Off-Road
360015,53.0,Cultural Tours
244091,45.0,Cultural Tours
765226,42.0,Hop-On Hop-Off Tours
346679,63.0,Cruises & Water Tours
142288,25.0,4WD & Off-Road
536984,39.0,Hop-On Hop-Off Tours
214522,34.0,4WD & Off-Road
731825,64.0,
457283,48.0,4WD & Off-Road
596050,60.0,Cultural Tours
870188,51.0,Cultural Tours
186028,,
929838,32.0,4WD & Off-Road
680224,21.0,Hop-On Hop-Off Tours
883042,24.0,4WD & Off-Road
181387,42.0,4WD & Off-Road
990280,58.0,Wine Tasting
694376,,
734665,,
699587,,
244550,,
519111,54.0,Hop-On Hop-Off Tours
868237,50.0,
118403,56.0,Nature & Wildlife
249321,28.0,4WD & Off-Road
356189,58.0,Cultural Tours
618458,18.0,4WD & Off-Road
170765,64.0,Cultural Tours
393791,20.0,
696487,,
488991,35.0,4WD & Off-Road
759837,,
182702,64.0,
625583,18.0,Cultural Tours
363061,42.0,Cultural Tours
133600,,
917928,32.0,Hop-On Hop-Off Tours
260149,41.0,Cultural Tours
179184,36.0,
100955,35.0,Nature & Wildlife
792809,,
948236,51.0,Wine Tasting
398863,42.0,Wine Tasting
580539,34.0,
688122,53.0,Nature & Wildlife
605122,51.0,Cultural Tours
398479,49.0,4WD & Off-Road
655238,30.0,
415695,,
381274,,
148894,27.0,4WD & Off-Road
699198,39.0,Wine Tasting
296047,25.0,Wine Tasting
364918,44.0,4WD & Off-Road
732349,43.0,Cruises & Water Tours
393089,53.0,Hop-On Hop-Off Tours
227154,23.0,4WD & Off-Road
816127,54.0,Cultural Tours
677850,44.0,Cruises & Water Tours
494967,51.0,
951477,54.0,Cultural Tours
358084,38.0,4WD & Off-Road
905888,49.0,Cultural Tours
644024,38.0,Hop-On Hop-Off Tours
538755,54.0,
970738,58.0,Wine Tasting
205004,40.0,Cruises & Water Tours
342078,23.0,Nature & Wildlife
244600,64.0,4WD & Off-Road
576372,38.0,Nature & Wildlife
405908,19.0,4WD & Off-Road
349970,,
168603,,
320449,59.0,Cultural Tours
354026,33.0,Nature & Wildlife
455032,,
359304,,
791660,36.0,4WD & Off-Road
202062,34.0,Nature & Wildlife
584541,36.0,Nature & Wildlife
515329,63.0,4WD & Off-Road
122492,19.0,4WD & Off-Road
724565,41.0,Hop-On Hop-Off Tours
720545,25.0,
866419,23.0,Nature & Wildlife
339765,31.0,4WD & Off-Road
430784,38.0,Hop-On Hop-Off Tours
551192,,
477501,27.0,Wine Tasting
459485,18.0,Nature & Wildlife
606017,51.0,Cultural Tours
988223,55.0,Wine Tasting
275564,,
345900,,
652132,42.0,Cultural Tours
396826,37.0,Hop-On Hop-Off Tours
478936,,
371015,49.0,4WD & Off-Road
670868,26.0,Nature & Wildlife
801596,34.0,4WD & Off-Road
846183,44.0,Nature & Wildlife
118134,51.0,Wine Tasting
205754,43.0,Hop-On Hop-Off Tours
739716,44.0,Cultural Tours
251411,53.0,
103836,28.0,
487532,28.0,
500295,63.0,Cultural Tours
639235,34.0,4WD & Off-Road
600405,46.0,Cultural Tours
341376,,
220035,32.0,Nature & Wildlife
883904,63.0,Cultural Tours
387832,53.0,Cruises & Water Tours
766839,60.0,Hop-On Hop-Off Tours
617110,,
436702,55.0,Cultural Tours
746680,,
461979,29.0,Nature & Wildlife
744866,39.0,4WD & Off-Road
850513,29.0,Nature & Wildlife
429179,,
774883,,
345274,60.0,4WD & Off-Road
379302,50.0,Wine Tasting
899902,19.0,Nature & Wildlife
761088,,
876764,21.0,
665222,51.0,Cultural Tours
298642,36.0,Nature & Wildlife
148111,35.0,Nature & Wildlife
873911,41.0,4WD & Off-Road
584307,,
386498,26.0,Nature & Wildlife
488390,49.0,Hop-On Hop-Off Tours
470644,,
989738,63.0,Nature & Wildlife
866507,19.0,4WD & Off-Road
595102,39.0,Wine Tasting
738237,49.0,Nature & Wildlife
676315,35.0,Wine Tasting
873204,23.0,
894959,55.0,Cultural Tours
322689,58.0,Cruises & Water Tours
761856,22.0,4WD & Off-Road
229846,21.0,Wine Tasting
798424,24.0,Cultural Tours
653608,39.0,Wine Tasting
886064,36.0,4WD & Off-Road
933789,33.0,4WD & Off-Road
477047,26.0,4WD & Off-Road
994072,34.0,
409499,52.0,4WD & Off-Road
866456,63.0,4WD & Off-Road
271090,22.0,4WD & Off-Road
968916,,
965704,,
234899,40.0,Hop-On Hop-Off Tours
423446,26.0,Cultural Tours
510417,48.0,
568088,,
948434,31.0,
460744,39.0,Nature & Wildlife
187599,55.0,Cultural Tours
750079,56.0,
499827,34.0,4WD & Off-Road
256060,,
922627,,
315258,,
872065,57.0,Nature & Wildlife
146101,39.0,Nature & Wildlife
358393,46.0,
581894,63.0,4WD & Off-Road
556183,,
846859,57.0,4WD & Off-Road
394741,21.0,
254411,,
665966,35.0,Cultural Tours
465630,46.0,4WD & Off-Road
346297,35.0,Nature & Wildlife
387838,,
570315,31.0,Cultural Tours
537835,37.0,Wine Tasting
746123,58.0,
319436,35.0,4WD & Off-Road
501238,56.0,4WD & Off-Road
691174,62.0,Cultural Tours
638980,,
879552,55.0,
241670,36.0,
173381,42.0,Cultural Tours
539687,61.0,
599946,,
389511,60.0,
473908,,
296002,34.0,4WD & Off-Road
923247,39.0,4WD & Off-Road
320928,62.0,Nature & Wildlife
426435,26.0,4WD & Off-Road
839983,44.0,4WD & Off-Road
184886,21.0,4WD & Off-Road
365816,,
955161,23.0,4WD & Off-Road
910197,,
589532,45.0,4WD & Off-Road
117051,41.0,4WD & Off-Road
173211,25.0,4WD & Off-Road
721455,,
270438,29.0,Wine Tasting
332483,50.0,Nature & Wildlife
718827,51.0,
795944,36.0,
361208,,
991430,47.0,Nature & Wildlife
828268,,
956297,,
506102,,
395376,45.0,Hop-On Hop-Off Tours
812155,37.0,Nature & Wildlife
272235,41.0,4WD & Off-Road
449443,59.0,
836145,29.0,
739179,41.0,Cultural Tours
496742,47.0,Cultural Tours
164331,52.0,Cruises & Water Tours
749282,33.0,4WD & Off-Road
653096,52.0,Nature & Wildlife
336786,36.0,Cultural Tours
664528,61.0,Cruises & Water Tours
331865,61.0,Nature & Wildlife
970228,57.0,
539416,21.0,4WD & Off-Road
972057,40.0,Hop-On Hop-Off Tours
922275,,
107057,57.0,Nature & Wildlife
470884,38.0,Hop-On Hop-Off Tours
807060,,
872049,,
970650,44.0,Cultural Tours
209926,60.0,Hop-On Hop-Off Tours
210923,45.0,Nature & Wildlife
989940,38.0,4WD & Off-Road
152939,,
421213,32.0,4WD & Off-Road
950002,53.0,Cruises & Water Tours
632526,,
577237,35.0,4WD & Off-Road
327514,32.0,Hop-On Hop-Off Tours
801799,47.0,Cruises & Water Tours
200397,64.0,
220980,18.0,
336965,46.0,Cruises & Water Tours
468786,,
193849,41.0,Nature & Wildlife
993091,31.0,
159174,48.0,Nature & Wildlife
869121,60.0,Cruises & Water Tours
800601,47.0,4WD & Off-Road
345757,48.0,
170927,,
791273,,
787256,47.0,Wine Tasting
413092,59.0,Cruises & Water Tours
263936,30.0,4WD & Off-Road
539382,42.0,Cruises & Water Tours
170798,39.0,Nature & Wildlife
433848,24.0,4WD & Off-Road
378935,39.0,Hop-On Hop-Off Tours
368595,61.0,Cultural Tours
730606,,
717539,46.0,4WD & Off-Road
688929,41.0,4WD & Off-Road
253662,21.0,4WD & Off-Road
882520,61.0,Nature & Wildlife
685415,23.0,4WD & Off-Road
786968,36.0,Cultural Tours
560248,26.0,Nature & Wildlife
741343,25.0,4WD & Off-Road
878263,51.0,Cultural Tours
912607,36.0,4WD & Off-Road
253607,,
546900,36.0,Hop-On Hop-Off Tours
924125,63.0,Hop-On Hop-Off Tours
889169,34.0,4WD & Off-Road
164654,,
718258,24.0,Cultural Tours
272867,29.0,Hop-On Hop-Off Tours
668509,,
386432,53.0,Hop-On Hop-Off Tours
936725,20.0,Nature & Wildlife
886033,30.0,4WD & Off-Road
526238,49.0,4WD & Off-Road
844757,26.0,Nature & Wildlife
381680,,
143463,57.0,Hop-On Hop-Off Tours
372752,,
701917,,
232928,,
839162,58.0,4WD & Off-Road
100033,27.0,4WD & Off-Road
397017,34.0,Wine Tasting
609146,28.0,Nature & Wildlife
787066,27.0,4WD & Off-Road
182814,41.0,Cultural Tours
820094,,
407746,34.0,Hop-On Hop-Off Tours
805985,,
156231,58.0,Hop-On Hop-Off Tours
927088,,
525306,,
591079,36.0,4WD & Off-Road
421787,48.0,Cruises & Water Tours
228341,36.0,Wine Tasting
795240,57.0,Cruises & Water Tours
667045,43.0,Nature & Wildlife
107356,,
121982,26.0,Cultural Tours
841635,38.0,4WD & Off-Road
397671,48.0,Hop-On Hop-Off Tours
694150,,
464638,,
190488,63.0,Cultural Tours
501831,30.0,4WD & Off-Road
698785,26.0,4WD & Off-Road
877252,61.0,Wine Tasting
302173,26.0,Wine Tasting
660102,,
175961,35.0,4WD & Off-Road
662704,42.0,Cultural Tours
212111,,
406551,,
692353,27.0,4WD & Off-Road
106327,41.0,4WD & Off-Road
928278,,
201662,39.0,
827920,55.0,Cultural Tours
736336,,
966979,30.0,4WD & Off-Road
663972,36.0,
341163,,
339086,35.0,4WD & Off-Road
484685,61.0,4WD & Off-Road
162463,29.0,
797306,,
681649,42.0,
631722,,
517615,,
340589,,
940147,57.0,4WD & Off-Road
116062,25.0,
557719,28.0,4WD & Off-Road
984117,,
306481,21.0,Nature & Wildlife
739801,60.0,Cultural Tours
213125,50.0,Nature & Wildlife
174589,62.0,Hop-On Hop-Off Tours
673116,,
188449,31.0,4WD & Off-Road
402294,46.0,4WD & Off-Road
861857,,
574877,50.0,4WD & Off-Road
646184,30.0,
421107,27.0,4WD & Off-Road
818223,59.0,Cultural Tours
368250,45.0,Nature & Wildlife
612961,21.0,Nature & Wildlife
677686,64.0,4WD & Off-Road
919575,40.0,Cultural Tours
904410,24.0,Nature & Wildlife
128017,27.0,Wine Tasting
221371,53.0,Hop-On Hop-Off Tours
578714,21.0,4WD & Off-Road
808254,50.0,4WD & Off-Road
783064,,
103879,,
154371,,
333708,47.0,Cultural Tours
157029,,
958419,,
355558,35.0,4WD & Off-Road
555590,,
232041,29.0,Nature & Wildlife
866540,,
121318,28.0,Nature & Wildlife
883445,64.0,Cultural Tours
917963,,
891064,18.0,4WD & Off-Road
600692,44.0,Cultural Tours
710760,58.0,4WD & Off-Road
514962,37.0,4WD & Off-Road
504219,54.0,4WD & Off-Road
910133,28.0,4WD & Off-Road
875702,57.0,
345607,55.0,Nature & Wildlife
354620,61.0,Cultural Tours
106325,20.0,Wine Tasting
104291,23.0,Nature & Wildlife
815894,38.0,4WD & Off-Road
404553,39.0,4WD & Off-Road
505227,,
581676,32.0,Hop-On Hop-Off Tours
228844,21.0,4WD & Off-Road
482318,32.0,4WD & Off-Road
617759,34.0,4WD & Off-Road
600304,55.0,Cultural Tours
831555,54.0,4WD & Off-Road
255013,,
343346,51.0,Nature & Wildlife
237798,63.0,Cultural Tours
189495,35.0,Wine Tasting
148836,,
411305,20.0,Nature & Wildlife
276590,29.0,Nature & Wildlife
314355,38.0,Cultural Tours
794289,24.0,4WD & Off-Road
842600,43.0,Nature & Wildlife
511597,37.0,
979258,30.0,Cultural Tours
702607,25.0,4WD & Off-Road
634101,26.0,4WD & Off-Road
972024,39.0,4WD & Off-Road
890402,,
946602,18.0,4WD & Off-Road
236060,,
227921,55.0,Wine Tasting
643672,64.0,Cruises & Water Tours
365915,,
217947,31.0,4WD & Off-Road
405985,20.0,4WD & Off-Road
116318,40.0,Cultural Tours
585524,51.0,Nature & Wildlife
580807,,
988996,,
563428,56.0,
420409,61.0,Cultural Tours
176927,26.0,4WD & Off-Road
316771,20.0,4WD & Off-Road
257295,,
202212,25.0,4WD & Off-Road
476073,62.0,Cruises & Water Tours
111456,40.0,Cultural Tours
339427,29.0,
790858,39.0,Nature & Wildlife
101137,37.0,4WD & Off-Road
247778,,
707976,47.0,Cruises & Water Tours
245612,46.0,Cruises & Water Tours
575061,,
381348,19.0,4WD & Off-Road
843862,34.0,4WD & Off-Road
847097,,
373698,53.0,Nature & Wildlife
689449,48.0,Cruises & Water Tours
490314,33.0,Nature & Wildlife
435641,22.0,Nature & Wildlife
562274,,
878500,24.0,Nature & Wildlife
763979,50.0,Cultural Tours
734243,,
541185,44.0,Cruises & Water Tours
954938,,
226062,47.0,Cultural Tours
521464,57.0,4WD & Off-Road
885080,,
392432,30.0,4WD & Off-Road
519849,,
438360,29.0,Nature & Wildlife
236564,30.0,
343230,54.0,Nature & Wildlife
443075,,
224299,,
968127,18.0,4WD & Off-Road
534503,39.0,Wine Tasting
188131,56.0,4WD & Off-Road
907534,56.0,
423979,,
577308,19.0,
723870,36.0,4WD & Off-Road
322913,29.0,
594433,25.0,4WD & Off-Road
781475,44.0,Hop-On Hop-Off Tours
351974,,
122228,,
185238,53.0,4WD & Off-Road
280777,39.0,Nature & Wildlife
730401,,
113818,36.0,4WD & Off-Road
917500,,
794005,58.0,
655946,,
472700,28.0,4WD & Off-Road
155702,,
327790,32.0,Hop-On Hop-Off Tours
444926,29.0,4WD & Off-Road
606172,,
576942,41.0,4WD & Off-Road
342517,53.0,
447053,53.0,
522261,30.0,4WD & Off-Road
506260,30.0,4WD & Off-Road
168361,50.0,4WD & Off-Road
369845,60.0,4WD & Off-Road
849897,45.0,Nature & Wildlife
288858,40.0,Cultural Tours
556867,28.0,Wine Tasting
302025,30.0,4WD & Off-Road
695548,22.0,4WD & Off-Road
256210,19.0,4WD & Off-Road
635592,41.0,Nature & Wildlife
685828,57.0,Cultural Tours
186128,49.0,4WD & Off-Road
891648,,
711886,,
890163,46.0,Cultural Tours
568209,48.0,Wine Tasting
882466,63.0,4WD & Off-Road
715855,59.0,4WD & Off-Road
158690,21.0,Nature & Wildlife
252801,57.0,
914965,35.0,4WD & Off-Road
895300,39.0,4WD & Off-Road
954830,41.0,Cruises & Water Tours
852993,20.0,4WD & Off-Road
613844,39.0,4WD & Off-Road
988947,,
828918,27.0,Nature & Wildlife
193105,57.0,Nature & Wildlife
459306,31.0,Cultural Tours
161386,29.0,Nature & Wildlife
145921,,
906172,21.0,4WD & Off-Road
975761,32.0,Hop-On Hop-Off Tours
516855,61.0,Hop-On Hop-Off Tours
563911,,
628350,59.0,Cruises & Water Tours
891908,39.0,Nature & Wildlife
803417,52.0,Nature & Wildlife
304682,60.0,Cultural Tours
939122,27.0,4WD & Off-Road
378054,,
675961,62.0,Cultural Tours
677796,23.0,Wine Tasting
199172,29.0,4WD & Off-Road
317116,46.0,Cultural Tours
367409,,
550577,44.0,Cruises & Water Tours
117624,49.0,Cruises & Water Tours
241285,32.0,
973171,51.0,4WD & Off-Road
810314,,
498445,21.0,4WD & Off-Road
927047,50.0,Nature & Wildlife
809862,57.0,Cruises & Water Tours
387204,28.0,4WD & Off-Road
467243,52.0,
705202,19.0,Nature & Wildlife
943165,32.0,Nature & Wildlife
469508,,
962332,34.0,4WD & Off-Road
705565,32.0,Hop-On Hop-Off Tours
216549,,
903674,,
986966,,
442430,25.0,
480510,27.0,4WD & Off-Road
738839,22.0,Wine Tasting
168393,40.0,4WD & Off-Road
259238,53.0,Hop-On Hop-Off Tours
692623,,
485070,,
942280,27.0,4WD & Off-Road
998490,31.0,Cultural Tours
702091,20.0,Hop-On Hop-Off Tours
615458,49.0,Cultural Tours
321177,19.0,4WD & Off-Road
237712,36.0,4WD & Off-Road
188233,41.0,Hop-On Hop-Off Tours
420823,20.0,4WD & Off-Road
972917,30.0,
443830,46.0,4WD & Off-Road
436506,18.0,4WD & Off-Road
624125,,
897069,,
990166,42.0,4WD & Off-Road
198073,,
651024,18.0,
178353,,
182039,46.0,Cultural Tours
875036,25.0,
820364,50.0,
389537,,
318625,45.0,Cruises & Water Tours
187436,,
579684,,
855404,,
458084,20.0,Hop-On Hop-Off Tours
572529,,
818841,,
509076,58.0,Cultural Tours
651452,56.0,
886156,,
152791,48.0,4WD & Off-Road
155616,,
955517,24.0,Nature & Wildlife
911102,,
391169,33.0,Cultural Tours
564997,49.0,Wine Tasting
933479,55.0,
119968,19.0,Wine Tasting
146633,28.0,Cultural Tours
503314,58.0,Nature & Wildlife
817820,55.0,4WD & Off-Road
547045,,
176046,,
378259,25.0,4WD & Off-Road
725223,46.0,Nature & Wildlife
571225,54.0,Nature & Wildlife
952200,60.0,4WD & Off-Road
364535,44.0,4WD & Off-Road
566161,,
342851,23.0,
820983,27.0,4WD & Off-Road
515606,31.0,Hop-On Hop-Off Tours
827458,41.0,4WD & Off-Road
838184,,
361086,41.0,Cultural Tours
789091,41.0,4WD & Off-Road
286012,60.0,Nature & Wildlife
582896,,
260754,,
657116,61.0,4WD & Off-Road
603302,,
745233,22.0,4WD & Off-Road
737892,43.0,4WD & Off-Road
521332,46.0,Cultural Tours
217256,,
601853,,
480415,,
732805,35.0,
598121,60.0,
837324,,
307661,59.0,
575568,51.0,Cruises & Water Tours
956982,53.0,4WD & Off-Road
825225,35.0,4WD & Off-Road
760873,24.0,4WD & Off-Road
472611,42.0,Nature & Wildlife
783171,54.0,Nature & Wildlife
229843,,
287050,24.0,4WD & Off-Road
915404,34.0,Hop-On Hop-Off Tours
554079,57.0,
185221,18.0,4WD & Off-Road
949252,50.0,Cultural Tours
799949,,
733589,64.0,4WD & Off-Road
114099,,
259649,,
837911,51.0,
356077,,
826228,30.0,4WD & Off-Road
463240,33.0,4WD & Off-Road
336551,41.0,Nature & Wildlife
726343,52.0,Hop-On Hop-Off Tours
601296,53.0,4WD & Off-Road
367596,,
386985,56.0,Wine Tasting
323376,41.0,
606844,36.0,Wine Tasting
142696,64.0,Cultural Tours
495801,32.0,
239061,43.0,Hop-On Hop-Off Tours
466125,51.0,
276448,26.0,Nature & Wildlife
700724,45.0,4WD & Off-Road
282458,43.0,4WD & Off-Road
693994,27.0,
498380,63.0,Hop-On Hop-Off Tours
590933,29.0,4WD & Off-Road
470913,,
704609,39.0,4WD & Off-Road
630232,47.0,
551008,57.0,Cultural Tours
482949,,
545476,40.0,Cruises & Water Tours
264658,,
778321,36.0,4WD & Off-Road
987837,28.0,Wine Tasting
546266,50.0,Hop-On Hop-Off Tours
602634,40.0,Nature & Wildlife
847937,45.0,Nature & Wildlife
922153,41.0,Nature & Wildlife
777001,57.0,
705128,50.0,Wine Tasting
191559,,
753689,45.0,Cruises & Water Tours
426182,,
591571,20.0,
933204,,
657715,54.0,Hop-On Hop-Off Tours
717433,53.0,Cruises & Water Tours
717528,18.0,Hop-On Hop-Off Tours
392666,,
607603,33.0,Wine Tasting
153701,21.0,4WD & Off-Road
306677,26.0,4WD & Off-Road
159876,46.0,4WD & Off-Road
729437,24.0,Cultural Tours
817389,38.0,Hop-On Hop-Off Tours
792140,43.0,Cultural Tours
895880,41.0,4WD & Off-Road
114530,27.0,4WD & Off-Road
321822,,
185076,30.0,Wine Tasting
357255,50.0,4WD & Off-Road
114439,,
272472,39.0,4WD & Off-Road
227860,51.0,Wine Tasting
516293,43.0,Cruises & Water Tours
223986,37.0,4WD & Off-Road
984298,63.0,Nature & Wildlife
885702,53.0,4WD & Off-Road
945920,,
115169,59.0,Cultural Tours
462548,,
513431,30.0,Cultural Tours
273528,57.0,Wine Tasting
112278,,
171641,39.0,Nature & Wildlife
328775,,
225770,47.0,Cultural Tours
160325,25.0,Hop-On Hop-Off Tours
152035,,
170863,53.0,
485405,42.0,Wine Tasting
486446,40.0,Cruises & Water Tours
825493,44.0,
581163,,
786068,47.0,Cultural Tours
682838,46.0,Nature & Wildlife
216234,,
318449,45.0,4WD & Off-Road
131295,,
617318,46.0,
170354,22.0,4WD & Off-Road
837655,37.0,4WD & Off-Road
832288,41.0,Cultural Tours
823135,19.0,Hop-On Hop-Off Tours
951948,20.0,Cultural Tours
711582,27.0,Hop-On Hop-Off Tours
160765,,
817190,48.0,
700145,61.0,
611902,34.0,Nature & Wildlife
525907,32.0,4WD & Off-Road
772609,33.0,Hop-On Hop-Off Tours
